optical_link_id,src_optical_node_id,dst_optical_node_id,slot_index,status
of_67,opt_17,opt_9,59,free
of_67,opt_17,opt_9,60,free
of_67,opt_17,opt_9,61,free
of_67,opt_17,opt_9,62,free
of_67,opt_17,opt_9,63,free
of_67,opt_17,opt_9,64,free
of_67,opt_17,opt_9,65,free
of_67,opt_17,opt_9,66,free
of_67,opt_17,opt_9,67,free
of_67,opt_17,opt_9,68,free
of_67,opt_17,opt_9,69,free
of_67,opt_17,opt_9,70,free
of_67,opt_17,opt_9,71,free
of_67,opt_17,opt_9,72,free
of_67,opt_17,opt_9,73,free
of_67,opt_17,opt_9,74,free
of_67,opt_17,opt_9,75,free
of_67,opt_17,opt_9,76,free
of_67,opt_17,opt_9,77,free
of_67,opt_17,opt_9,78,free
of_67,opt_17,opt_9,79,free
of_67,opt_17,opt_9,80,free
of_67,opt_17,opt_9,81,free
of_67,opt_17,opt_9,82,free
of_67,opt_17,opt_9,83,free
of_67,opt_17,opt_9,84,free
of_67,opt_17,opt_9,85,free
of_67,opt_17,opt_9,86,free
of_67,opt_17,opt_9,87,free
of_67,opt_17,opt_9,88,free
of_67,opt_17,opt_9,89,free
of_67,opt_17,opt_9,90,free
of_67,opt_17,opt_9,91,free
of_67,opt_17,opt_9,92,free
of_67,opt_17,opt_9,93,free
of_67,opt_17,opt_9,94,free
of_67,opt_17,opt_9,95,free
of_67,opt_17,opt_9,96,free
of_67,opt_17,opt_9,97,free
of_67,opt_17,opt_9,98,free
of_67,opt_17,opt_9,99,free
of_68,opt_18,opt_21,0,free
of_68,opt_18,opt_21,1,free
of_68,opt_18,opt_21,2,free
of_68,opt_18,opt_21,3,free
of_68,opt_18,opt_21,4,free
of_68,opt_18,opt_21,5,free
of_68,opt_18,opt_21,6,free
of_68,opt_18,opt_21,7,free
of_68,opt_18,opt_21,8,free
of_68,opt_18,opt_21,9,free
of_68,opt_18,opt_21,10,free
of_68,opt_18,opt_21,11,free
of_68,opt_18,opt_21,12,free
of_68,opt_18,opt_21,13,free
of_68,opt_18,opt_21,14,free
of_68,opt_18,opt_21,15,free
of_68,opt_18,opt_21,16,free
of_68,opt_18,opt_21,17,free
of_68,opt_18,opt_21,18,free
of_68,opt_18,opt_21,19,free
of_68,opt_18,opt_21,20,free
of_68,opt_18,opt_21,21,free
of_68,opt_18,opt_21,22,free
of_68,opt_18,opt_21,23,free
of_68,opt_18,opt_21,24,free
of_68,opt_18,opt_21,25,free
of_68,opt_18,opt_21,26,free
of_68,opt_18,opt_21,27,free
of_68,opt_18,opt_21,28,free
of_68,opt_18,opt_21,29,free
of_68,opt_18,opt_21,30,free
of_68,opt_18,opt_21,31,free
of_68,opt_18,opt_21,32,free
of_68,opt_18,opt_21,33,free
of_68,opt_18,opt_21,34,free
of_68,opt_18,opt_21,35,free
of_68,opt_18,opt_21,36,free
of_68,opt_18,opt_21,37,free
of_68,opt_18,opt_21,38,free
of_68,opt_18,opt_21,39,free
of_68,opt_18,opt_21,40,free
of_68,opt_18,opt_21,41,free
of_68,opt_18,opt_21,42,free
of_68,opt_18,opt_21,43,free
of_68,opt_18,opt_21,44,free
of_68,opt_18,opt_21,45,free
of_68,opt_18,opt_21,46,free
of_68,opt_18,opt_21,47,free
of_68,opt_18,opt_21,48,free
of_68,opt_18,opt_21,49,free
of_68,opt_18,opt_21,50,free
of_68,opt_18,opt_21,51,free
of_68,opt_18,opt_21,52,free
of_68,opt_18,opt_21,53,free
of_68,opt_18,opt_21,54,free
of_68,opt_18,opt_21,55,free
of_68,opt_18,opt_21,56,free
of_68,opt_18,opt_21,57,free
of_68,opt_18,opt_21,58,free
of_68,opt_18,opt_21,59,free
of_68,opt_18,opt_21,60,free
of_68,opt_18,opt_21,61,free
of_68,opt_18,opt_21,62,free
of_68,opt_18,opt_21,63,free
of_68,opt_18,opt_21,64,free
of_68,opt_18,opt_21,65,free
of_68,opt_18,opt_21,66,free
of_68,opt_18,opt_21,67,free
of_68,opt_18,opt_21,68,free
of_68,opt_18,opt_21,69,free
of_68,opt_18,opt_21,70,free
of_68,opt_18,opt_21,71,free
of_68,opt_18,opt_21,72,free
of_68,opt_18,opt_21,73,free
of_68,opt_18,opt_21,74,free
of_68,opt_18,opt_21,75,free
of_68,opt_18,opt_21,76,free
of_68,opt_18,opt_21,77,free
of_68,opt_18,opt_21,78,free
of_68,opt_18,opt_21,79,free
of_68,opt_18,opt_21,80,free
of_68,opt_18,opt_21,81,free
of_68,opt_18,opt_21,82,free
of_68,opt_18,opt_21,83,free
of_68,opt_18,opt_21,84,free
of_68,opt_18,opt_21,85,free
of_68,opt_18,opt_21,86,free
of_68,opt_18,opt_21,87,free
of_68,opt_18,opt_21,88,free
of_68,opt_18,opt_21,89,free
of_68,opt_18,opt_21,90,free
of_68,opt_18,opt_21,91,free
of_68,opt_18,opt_21,92,free
of_68,opt_18,opt_21,93,free
of_68,opt_18,opt_21,94,free
of_68,opt_18,opt_21,95,free
of_68,opt_18,opt_21,96,free
of_68,opt_18,opt_21,97,free
of_68,opt_18,opt_21,98,free
of_68,opt_18,opt_21,99,free
of_69,opt_18,opt_3,0,free
of_69,opt_18,opt_3,1,free
of_69,opt_18,opt_3,2,free
of_69,opt_18,opt_3,3,free
of_69,opt_18,opt_3,4,free
of_69,opt_18,opt_3,5,free
of_69,opt_18,opt_3,6,free
of_69,opt_18,opt_3,7,free
of_69,opt_18,opt_3,8,free
of_69,opt_18,opt_3,9,free
of_69,opt_18,opt_3,10,free
of_69,opt_18,opt_3,11,free
of_69,opt_18,opt_3,12,free
of_69,opt_18,opt_3,13,free
of_69,opt_18,opt_3,14,free
of_69,opt_18,opt_3,15,free
of_69,opt_18,opt_3,16,free
of_69,opt_18,opt_3,17,free
of_69,opt_18,opt_3,18,free
of_69,opt_18,opt_3,19,free
of_69,opt_18,opt_3,20,free
of_69,opt_18,opt_3,21,free
of_69,opt_18,opt_3,22,free
of_69,opt_18,opt_3,23,free
of_69,opt_18,opt_3,24,free
of_69,opt_18,opt_3,25,free
of_69,opt_18,opt_3,26,free
of_69,opt_18,opt_3,27,free
of_69,opt_18,opt_3,28,free
of_69,opt_18,opt_3,29,free
of_69,opt_18,opt_3,30,free
of_69,opt_18,opt_3,31,free
of_69,opt_18,opt_3,32,free
of_69,opt_18,opt_3,33,free
of_69,opt_18,opt_3,34,free
of_69,opt_18,opt_3,35,free
of_69,opt_18,opt_3,36,free
of_69,opt_18,opt_3,37,free
of_69,opt_18,opt_3,38,free
of_69,opt_18,opt_3,39,free
of_69,opt_18,opt_3,40,free
of_69,opt_18,opt_3,41,free
of_69,opt_18,opt_3,42,free
of_69,opt_18,opt_3,43,free
of_69,opt_18,opt_3,44,free
of_69,opt_18,opt_3,45,free
of_69,opt_18,opt_3,46,free
of_69,opt_18,opt_3,47,free
of_69,opt_18,opt_3,48,free
of_69,opt_18,opt_3,49,free
of_69,opt_18,opt_3,50,free
of_69,opt_18,opt_3,51,free
of_69,opt_18,opt_3,52,free
of_69,opt_18,opt_3,53,free
of_69,opt_18,opt_3,54,free
of_69,opt_18,opt_3,55,free
of_69,opt_18,opt_3,56,free
of_69,opt_18,opt_3,57,free
of_69,opt_18,opt_3,58,free
of_69,opt_18,opt_3,59,free
of_69,opt_18,opt_3,60,free
of_69,opt_18,opt_3,61,free
of_69,opt_18,opt_3,62,free
of_69,opt_18,opt_3,63,free
of_69,opt_18,opt_3,64,free
of_69,opt_18,opt_3,65,free
of_69,opt_18,opt_3,66,free
of_69,opt_18,opt_3,67,free
of_69,opt_18,opt_3,68,free
of_69,opt_18,opt_3,69,free
of_69,opt_18,opt_3,70,free
of_69,opt_18,opt_3,71,free
of_69,opt_18,opt_3,72,free
of_69,opt_18,opt_3,73,free
of_69,opt_18,opt_3,74,free
of_69,opt_18,opt_3,75,free
of_69,opt_18,opt_3,76,free
of_69,opt_18,opt_3,77,free
of_69,opt_18,opt_3,78,free
of_69,opt_18,opt_3,79,free
of_69,opt_18,opt_3,80,free
of_69,opt_18,opt_3,81,free
of_69,opt_18,opt_3,82,free
of_69,opt_18,opt_3,83,free
of_69,opt_18,opt_3,84,free
of_69,opt_18,opt_3,85,free
of_69,opt_18,opt_3,86,free
of_69,opt_18,opt_3,87,free
of_69,opt_18,opt_3,88,free
of_69,opt_18,opt_3,89,free
of_69,opt_18,opt_3,90,free
of_69,opt_18,opt_3,91,free
of_69,opt_18,opt_3,92,free
of_69,opt_18,opt_3,93,free
of_69,opt_18,opt_3,94,free
of_69,opt_18,opt_3,95,free
of_69,opt_18,opt_3,96,free
of_69,opt_18,opt_3,97,free
of_69,opt_18,opt_3,98,free
of_69,opt_18,opt_3,99,free
of_70,opt_18,opt_30,0,free
of_70,opt_18,opt_30,1,free
of_70,opt_18,opt_30,2,free
of_70,opt_18,opt_30,3,free
of_70,opt_18,opt_30,4,free
of_70,opt_18,opt_30,5,free
of_70,opt_18,opt_30,6,free
of_70,opt_18,opt_30,7,free
of_70,opt_18,opt_30,8,free
of_70,opt_18,opt_30,9,free
of_70,opt_18,opt_30,10,free
of_70,opt_18,opt_30,11,free
of_70,opt_18,opt_30,12,free
of_70,opt_18,opt_30,13,free
of_70,opt_18,opt_30,14,free
of_70,opt_18,opt_30,15,free
of_70,opt_18,opt_30,16,free
of_70,opt_18,opt_30,17,free
of_70,opt_18,opt_30,18,free
of_70,opt_18,opt_30,19,free
of_70,opt_18,opt_30,20,free
of_70,opt_18,opt_30,21,free
of_70,opt_18,opt_30,22,free
of_70,opt_18,opt_30,23,free
of_70,opt_18,opt_30,24,free
of_70,opt_18,opt_30,25,free
of_70,opt_18,opt_30,26,free
of_70,opt_18,opt_30,27,free
of_70,opt_18,opt_30,28,free
of_70,opt_18,opt_30,29,free
of_70,opt_18,opt_30,30,free
of_70,opt_18,opt_30,31,free
of_70,opt_18,opt_30,32,free
of_70,opt_18,opt_30,33,free
of_70,opt_18,opt_30,34,free
of_70,opt_18,opt_30,35,free
of_70,opt_18,opt_30,36,free
of_70,opt_18,opt_30,37,free
of_70,opt_18,opt_30,38,free
of_70,opt_18,opt_30,39,free
of_70,opt_18,opt_30,40,free
of_70,opt_18,opt_30,41,free
of_70,opt_18,opt_30,42,free
of_70,opt_18,opt_30,43,free
of_70,opt_18,opt_30,44,free
of_70,opt_18,opt_30,45,free
of_70,opt_18,opt_30,46,free
of_70,opt_18,opt_30,47,free
of_70,opt_18,opt_30,48,free
of_70,opt_18,opt_30,49,free
of_70,opt_18,opt_30,50,free
of_70,opt_18,opt_30,51,free
of_70,opt_18,opt_30,52,free
of_70,opt_18,opt_30,53,free
of_70,opt_18,opt_30,54,free
of_70,opt_18,opt_30,55,free
of_70,opt_18,opt_30,56,free
of_70,opt_18,opt_30,57,free
of_70,opt_18,opt_30,58,free
of_70,opt_18,opt_30,59,free
of_70,opt_18,opt_30,60,free
of_70,opt_18,opt_30,61,free
of_70,opt_18,opt_30,62,free
of_70,opt_18,opt_30,63,free
of_70,opt_18,opt_30,64,free
of_70,opt_18,opt_30,65,free
of_70,opt_18,opt_30,66,free
of_70,opt_18,opt_30,67,free
of_70,opt_18,opt_30,68,free
of_70,opt_18,opt_30,69,free
of_70,opt_18,opt_30,70,free
of_70,opt_18,opt_30,71,free
of_70,opt_18,opt_30,72,free
of_70,opt_18,opt_30,73,free
of_70,opt_18,opt_30,74,free
of_70,opt_18,opt_30,75,free
of_70,opt_18,opt_30,76,free
of_70,opt_18,opt_30,77,free
of_70,opt_18,opt_30,78,free
of_70,opt_18,opt_30,79,free
of_70,opt_18,opt_30,80,free
of_70,opt_18,opt_30,81,free
of_70,opt_18,opt_30,82,free
of_70,opt_18,opt_30,83,free
of_70,opt_18,opt_30,84,free
of_70,opt_18,opt_30,85,free
of_70,opt_18,opt_30,86,free
of_70,opt_18,opt_30,87,free
of_70,opt_18,opt_30,88,free
of_70,opt_18,opt_30,89,free
of_70,opt_18,opt_30,90,free
of_70,opt_18,opt_30,91,free
of_70,opt_18,opt_30,92,free
of_70,opt_18,opt_30,93,free
of_70,opt_18,opt_30,94,free
of_70,opt_18,opt_30,95,free
of_70,opt_18,opt_30,96,free
of_70,opt_18,opt_30,97,free
of_70,opt_18,opt_30,98,free
of_70,opt_18,opt_30,99,free
of_71,opt_18,opt_4,0,free
of_71,opt_18,opt_4,1,free
of_71,opt_18,opt_4,2,free
of_71,opt_18,opt_4,3,free
of_71,opt_18,opt_4,4,free
of_71,opt_18,opt_4,5,free
of_71,opt_18,opt_4,6,free
of_71,opt_18,opt_4,7,free
of_71,opt_18,opt_4,8,free
of_71,opt_18,opt_4,9,free
of_71,opt_18,opt_4,10,free
of_71,opt_18,opt_4,11,free
of_71,opt_18,opt_4,12,free
of_71,opt_18,opt_4,13,free
of_71,opt_18,opt_4,14,free
of_71,opt_18,opt_4,15,free
of_71,opt_18,opt_4,16,free
of_71,opt_18,opt_4,17,free
of_71,opt_18,opt_4,18,free
of_71,opt_18,opt_4,19,free
of_71,opt_18,opt_4,20,free
of_71,opt_18,opt_4,21,free
of_71,opt_18,opt_4,22,free
of_71,opt_18,opt_4,23,free
of_71,opt_18,opt_4,24,free
of_71,opt_18,opt_4,25,free
of_71,opt_18,opt_4,26,free
of_71,opt_18,opt_4,27,free
of_71,opt_18,opt_4,28,free
of_71,opt_18,opt_4,29,free
of_71,opt_18,opt_4,30,free
of_71,opt_18,opt_4,31,free
of_71,opt_18,opt_4,32,free
of_71,opt_18,opt_4,33,free
of_71,opt_18,opt_4,34,free
of_71,opt_18,opt_4,35,free
of_71,opt_18,opt_4,36,free
of_71,opt_18,opt_4,37,free
of_71,opt_18,opt_4,38,free
of_71,opt_18,opt_4,39,free
of_71,opt_18,opt_4,40,free
of_71,opt_18,opt_4,41,free
of_71,opt_18,opt_4,42,free
of_71,opt_18,opt_4,43,free
of_71,opt_18,opt_4,44,free
of_71,opt_18,opt_4,45,free
of_71,opt_18,opt_4,46,free
of_71,opt_18,opt_4,47,free
of_71,opt_18,opt_4,48,free
of_71,opt_18,opt_4,49,free
of_71,opt_18,opt_4,50,free
of_71,opt_18,opt_4,51,free
of_71,opt_18,opt_4,52,free
of_71,opt_18,opt_4,53,free
of_71,opt_18,opt_4,54,free
of_71,opt_18,opt_4,55,free
of_71,opt_18,opt_4,56,free
of_71,opt_18,opt_4,57,free
of_71,opt_18,opt_4,58,free
of_71,opt_18,opt_4,59,free
of_71,opt_18,opt_4,60,free
of_71,opt_18,opt_4,61,free
of_71,opt_18,opt_4,62,free
of_71,opt_18,opt_4,63,free
of_71,opt_18,opt_4,64,free
of_71,opt_18,opt_4,65,free
of_71,opt_18,opt_4,66,free
of_71,opt_18,opt_4,67,free
of_71,opt_18,opt_4,68,free
of_71,opt_18,opt_4,69,free
of_71,opt_18,opt_4,70,free
of_71,opt_18,opt_4,71,free
of_71,opt_18,opt_4,72,free
of_71,opt_18,opt_4,73,free
of_71,opt_18,opt_4,74,free
of_71,opt_18,opt_4,75,free
of_71,opt_18,opt_4,76,free
of_71,opt_18,opt_4,77,free
of_71,opt_18,opt_4,78,free
of_71,opt_18,opt_4,79,free
of_71,opt_18,opt_4,80,free
of_71,opt_18,opt_4,81,free
of_71,opt_18,opt_4,82,free
of_71,opt_18,opt_4,83,free
of_71,opt_18,opt_4,84,free
of_71,opt_18,opt_4,85,free
of_71,opt_18,opt_4,86,free
of_71,opt_18,opt_4,87,free
of_71,opt_18,opt_4,88,free
of_71,opt_18,opt_4,89,free
of_71,opt_18,opt_4,90,free
of_71,opt_18,opt_4,91,free
of_71,opt_18,opt_4,92,free
of_71,opt_18,opt_4,93,free
of_71,opt_18,opt_4,94,free
of_71,opt_18,opt_4,95,free
of_71,opt_18,opt_4,96,free
of_71,opt_18,opt_4,97,free
of_71,opt_18,opt_4,98,free
of_71,opt_18,opt_4,99,free
of_72,opt_18,opt_8,0,free
of_72,opt_18,opt_8,1,free
of_72,opt_18,opt_8,2,free
of_72,opt_18,opt_8,3,free
of_72,opt_18,opt_8,4,free
of_72,opt_18,opt_8,5,free
of_72,opt_18,opt_8,6,free
of_72,opt_18,opt_8,7,free
of_72,opt_18,opt_8,8,free
of_72,opt_18,opt_8,9,free
of_72,opt_18,opt_8,10,free
of_72,opt_18,opt_8,11,free
of_72,opt_18,opt_8,12,free
of_72,opt_18,opt_8,13,free
of_72,opt_18,opt_8,14,free
of_72,opt_18,opt_8,15,free
of_72,opt_18,opt_8,16,free
of_72,opt_18,opt_8,17,free
of_72,opt_18,opt_8,18,free
of_72,opt_18,opt_8,19,free
of_72,opt_18,opt_8,20,free
of_72,opt_18,opt_8,21,free
of_72,opt_18,opt_8,22,free
of_72,opt_18,opt_8,23,free
of_72,opt_18,opt_8,24,free
of_72,opt_18,opt_8,25,free
of_72,opt_18,opt_8,26,free
of_72,opt_18,opt_8,27,free
of_72,opt_18,opt_8,28,free
of_72,opt_18,opt_8,29,free
of_72,opt_18,opt_8,30,free
of_72,opt_18,opt_8,31,free
of_72,opt_18,opt_8,32,free
of_72,opt_18,opt_8,33,free
of_72,opt_18,opt_8,34,free
of_72,opt_18,opt_8,35,free
of_72,opt_18,opt_8,36,free
of_72,opt_18,opt_8,37,free
of_72,opt_18,opt_8,38,free
of_72,opt_18,opt_8,39,free
of_72,opt_18,opt_8,40,free
of_72,opt_18,opt_8,41,free
of_72,opt_18,opt_8,42,free
of_72,opt_18,opt_8,43,free
of_72,opt_18,opt_8,44,free
of_72,opt_18,opt_8,45,free
of_72,opt_18,opt_8,46,free
of_72,opt_18,opt_8,47,free
of_72,opt_18,opt_8,48,free
of_72,opt_18,opt_8,49,free
of_72,opt_18,opt_8,50,free
of_72,opt_18,opt_8,51,free
of_72,opt_18,opt_8,52,free
of_72,opt_18,opt_8,53,free
of_72,opt_18,opt_8,54,free
of_72,opt_18,opt_8,55,free
of_72,opt_18,opt_8,56,free
of_72,opt_18,opt_8,57,free
of_72,opt_18,opt_8,58,free
of_72,opt_18,opt_8,59,free
of_72,opt_18,opt_8,60,free
of_72,opt_18,opt_8,61,free
of_72,opt_18,opt_8,62,free
of_72,opt_18,opt_8,63,free
of_72,opt_18,opt_8,64,free
of_72,opt_18,opt_8,65,free
of_72,opt_18,opt_8,66,free
of_72,opt_18,opt_8,67,free
of_72,opt_18,opt_8,68,free
of_72,opt_18,opt_8,69,free
of_72,opt_18,opt_8,70,free
of_72,opt_18,opt_8,71,free
of_72,opt_18,opt_8,72,free
of_72,opt_18,opt_8,73,free
of_72,opt_18,opt_8,74,free
of_72,opt_18,opt_8,75,free
of_72,opt_18,opt_8,76,free
of_72,opt_18,opt_8,77,free
of_72,opt_18,opt_8,78,free
of_72,opt_18,opt_8,79,free
of_72,opt_18,opt_8,80,free
of_72,opt_18,opt_8,81,free
of_72,opt_18,opt_8,82,free
of_72,opt_18,opt_8,83,free
of_72,opt_18,opt_8,84,free
of_72,opt_18,opt_8,85,free
of_72,opt_18,opt_8,86,free
of_72,opt_18,opt_8,87,free
of_72,opt_18,opt_8,88,free
of_72,opt_18,opt_8,89,free
of_72,opt_18,opt_8,90,free
of_72,opt_18,opt_8,91,free
of_72,opt_18,opt_8,92,free
of_72,opt_18,opt_8,93,free
of_72,opt_18,opt_8,94,free
of_72,opt_18,opt_8,95,free
of_72,opt_18,opt_8,96,free
of_72,opt_18,opt_8,97,free
of_72,opt_18,opt_8,98,free
of_72,opt_18,opt_8,99,free
of_73,opt_19,opt_20,0,free
of_73,opt_19,opt_20,1,free
of_73,opt_19,opt_20,2,free
of_73,opt_19,opt_20,3,free
of_73,opt_19,opt_20,4,free
of_73,opt_19,opt_20,5,free
of_73,opt_19,opt_20,6,free
of_73,opt_19,opt_20,7,free
of_73,opt_19,opt_20,8,free
of_73,opt_19,opt_20,9,free
of_73,opt_19,opt_20,10,free
of_73,opt_19,opt_20,11,free
of_73,opt_19,opt_20,12,free
of_73,opt_19,opt_20,13,free
of_73,opt_19,opt_20,14,free
of_73,opt_19,opt_20,15,free
of_73,opt_19,opt_20,16,free
of_73,opt_19,opt_20,17,free
of_73,opt_19,opt_20,18,free
of_73,opt_19,opt_20,19,free
of_73,opt_19,opt_20,20,free
of_73,opt_19,opt_20,21,free
of_73,opt_19,opt_20,22,free
of_73,opt_19,opt_20,23,free
of_73,opt_19,opt_20,24,free
of_73,opt_19,opt_20,25,free
of_73,opt_19,opt_20,26,free
of_73,opt_19,opt_20,27,free
of_73,opt_19,opt_20,28,free
of_73,opt_19,opt_20,29,free
of_73,opt_19,opt_20,30,free
of_73,opt_19,opt_20,31,free
of_73,opt_19,opt_20,32,free
of_73,opt_19,opt_20,33,free
of_73,opt_19,opt_20,34,free
of_73,opt_19,opt_20,35,free
of_73,opt_19,opt_20,36,free
of_73,opt_19,opt_20,37,free
of_73,opt_19,opt_20,38,free
of_73,opt_19,opt_20,39,free
of_73,opt_19,opt_20,40,free
of_73,opt_19,opt_20,41,free
of_73,opt_19,opt_20,42,free
of_73,opt_19,opt_20,43,free
of_73,opt_19,opt_20,44,free
of_73,opt_19,opt_20,45,free
of_73,opt_19,opt_20,46,free
of_73,opt_19,opt_20,47,free
of_73,opt_19,opt_20,48,free
of_73,opt_19,opt_20,49,free
of_73,opt_19,opt_20,50,free
of_73,opt_19,opt_20,51,free
of_73,opt_19,opt_20,52,free
of_73,opt_19,opt_20,53,free
of_73,opt_19,opt_20,54,free
of_73,opt_19,opt_20,55,free
of_73,opt_19,opt_20,56,free
of_73,opt_19,opt_20,57,free
of_73,opt_19,opt_20,58,free
of_73,opt_19,opt_20,59,free
of_73,opt_19,opt_20,60,free
of_73,opt_19,opt_20,61,free
of_73,opt_19,opt_20,62,free
of_73,opt_19,opt_20,63,free
of_73,opt_19,opt_20,64,free
of_73,opt_19,opt_20,65,free
of_73,opt_19,opt_20,66,free
of_73,opt_19,opt_20,67,free
of_73,opt_19,opt_20,68,free
of_73,opt_19,opt_20,69,free
of_73,opt_19,opt_20,70,free
of_73,opt_19,opt_20,71,free
of_73,opt_19,opt_20,72,free
of_73,opt_19,opt_20,73,free
of_73,opt_19,opt_20,74,free
of_73,opt_19,opt_20,75,free
of_73,opt_19,opt_20,76,free
of_73,opt_19,opt_20,77,free
of_73,opt_19,opt_20,78,free
of_73,opt_19,opt_20,79,free
of_73,opt_19,opt_20,80,free
of_73,opt_19,opt_20,81,free
of_73,opt_19,opt_20,82,free
of_73,opt_19,opt_20,83,free
of_73,opt_19,opt_20,84,free
of_73,opt_19,opt_20,85,free
of_73,opt_19,opt_20,86,free
of_73,opt_19,opt_20,87,free
of_73,opt_19,opt_20,88,free
of_73,opt_19,opt_20,89,free
of_73,opt_19,opt_20,90,free
of_73,opt_19,opt_20,91,free
of_73,opt_19,opt_20,92,free
of_73,opt_19,opt_20,93,free
of_73,opt_19,opt_20,94,free
of_73,opt_19,opt_20,95,free
of_73,opt_19,opt_20,96,free
of_73,opt_19,opt_20,97,free
of_73,opt_19,opt_20,98,free
of_73,opt_19,opt_20,99,free
of_74,opt_19,opt_24,0,free
of_74,opt_19,opt_24,1,free
of_74,opt_19,opt_24,2,free
of_74,opt_19,opt_24,3,free
of_74,opt_19,opt_24,4,free
of_74,opt_19,opt_24,5,free
of_74,opt_19,opt_24,6,free
of_74,opt_19,opt_24,7,free
of_74,opt_19,opt_24,8,free
of_74,opt_19,opt_24,9,free
of_74,opt_19,opt_24,10,free
of_74,opt_19,opt_24,11,free
of_74,opt_19,opt_24,12,free
of_74,opt_19,opt_24,13,free
of_74,opt_19,opt_24,14,free
of_74,opt_19,opt_24,15,free
of_74,opt_19,opt_24,16,free
of_74,opt_19,opt_24,17,free
of_74,opt_19,opt_24,18,free
of_74,opt_19,opt_24,19,free
of_74,opt_19,opt_24,20,free
of_74,opt_19,opt_24,21,free
of_74,opt_19,opt_24,22,free
of_74,opt_19,opt_24,23,free
of_74,opt_19,opt_24,24,free
of_74,opt_19,opt_24,25,free
of_74,opt_19,opt_24,26,free
of_74,opt_19,opt_24,27,free
of_74,opt_19,opt_24,28,free
of_74,opt_19,opt_24,29,free
of_74,opt_19,opt_24,30,free
of_74,opt_19,opt_24,31,free
of_74,opt_19,opt_24,32,free
of_74,opt_19,opt_24,33,free
of_74,opt_19,opt_24,34,free
of_74,opt_19,opt_24,35,free
of_74,opt_19,opt_24,36,free
of_74,opt_19,opt_24,37,free
of_74,opt_19,opt_24,38,free
of_74,opt_19,opt_24,39,free
of_74,opt_19,opt_24,40,free
of_74,opt_19,opt_24,41,free
of_74,opt_19,opt_24,42,free
of_74,opt_19,opt_24,43,free
of_74,opt_19,opt_24,44,free
of_74,opt_19,opt_24,45,free
of_74,opt_19,opt_24,46,free
of_74,opt_19,opt_24,47,free
of_74,opt_19,opt_24,48,free
of_74,opt_19,opt_24,49,free
of_74,opt_19,opt_24,50,free
of_74,opt_19,opt_24,51,free
of_74,opt_19,opt_24,52,free
of_74,opt_19,opt_24,53,free
of_74,opt_19,opt_24,54,free
of_74,opt_19,opt_24,55,free
of_74,opt_19,opt_24,56,free
of_74,opt_19,opt_24,57,free
of_74,opt_19,opt_24,58,free
of_74,opt_19,opt_24,59,free
of_74,opt_19,opt_24,60,free
of_74,opt_19,opt_24,61,free
of_74,opt_19,opt_24,62,free
of_74,opt_19,opt_24,63,free
of_74,opt_19,opt_24,64,free
of_74,opt_19,opt_24,65,free
of_74,opt_19,opt_24,66,free
of_74,opt_19,opt_24,67,free
of_74,opt_19,opt_24,68,free
of_74,opt_19,opt_24,69,free
of_74,opt_19,opt_24,70,free
of_74,opt_19,opt_24,71,free
of_74,opt_19,opt_24,72,free
of_74,opt_19,opt_24,73,free
of_74,opt_19,opt_24,74,free
of_74,opt_19,opt_24,75,free
of_74,opt_19,opt_24,76,free
of_74,opt_19,opt_24,77,free
of_74,opt_19,opt_24,78,free
of_74,opt_19,opt_24,79,free
of_74,opt_19,opt_24,80,free
of_74,opt_19,opt_24,81,free
of_74,opt_19,opt_24,82,free
of_74,opt_19,opt_24,83,free
of_74,opt_19,opt_24,84,free
of_74,opt_19,opt_24,85,free
of_74,opt_19,opt_24,86,free
of_74,opt_19,opt_24,87,free
of_74,opt_19,opt_24,88,free
of_74,opt_19,opt_24,89,free
of_74,opt_19,opt_24,90,free
of_74,opt_19,opt_24,91,free
of_74,opt_19,opt_24,92,free
of_74,opt_19,opt_24,93,free
of_74,opt_19,opt_24,94,free
of_74,opt_19,opt_24,95,free
of_74,opt_19,opt_24,96,free
of_74,opt_19,opt_24,97,free
of_74,opt_19,opt_24,98,free
of_74,opt_19,opt_24,99,free
of_75,opt_19,opt_26,0,free
of_75,opt_19,opt_26,1,free
of_75,opt_19,opt_26,2,free
of_75,opt_19,opt_26,3,free
of_75,opt_19,opt_26,4,free
of_75,opt_19,opt_26,5,free
of_75,opt_19,opt_26,6,free
of_75,opt_19,opt_26,7,free
of_75,opt_19,opt_26,8,free
of_75,opt_19,opt_26,9,free
of_75,opt_19,opt_26,10,free
of_75,opt_19,opt_26,11,free
of_75,opt_19,opt_26,12,free
of_75,opt_19,opt_26,13,free
of_75,opt_19,opt_26,14,free
of_75,opt_19,opt_26,15,free
of_75,opt_19,opt_26,16,free
of_75,opt_19,opt_26,17,free
of_75,opt_19,opt_26,18,free
of_75,opt_19,opt_26,19,free
of_75,opt_19,opt_26,20,free
of_75,opt_19,opt_26,21,free
of_75,opt_19,opt_26,22,free
of_75,opt_19,opt_26,23,free
of_75,opt_19,opt_26,24,free
of_75,opt_19,opt_26,25,free
of_75,opt_19,opt_26,26,free
of_75,opt_19,opt_26,27,free
of_75,opt_19,opt_26,28,free
of_75,opt_19,opt_26,29,free
of_75,opt_19,opt_26,30,free
of_75,opt_19,opt_26,31,free
of_75,opt_19,opt_26,32,free
of_75,opt_19,opt_26,33,free
