ip_src,ip_dst,path_id,src_optical_node_id,dst_optical_node_id,optical_path,optical_hops,total_length_km
ip_10,ip_20,ip_10_ip_20_p6,opt_10,opt_20,opt_10-opt_25-opt_20,2,419.980
ip_10,ip_20,ip_10_ip_20_p7,opt_10,opt_20,opt_10-opt_17-opt_20,2,427.070
ip_10,ip_20,ip_10_ip_20_p8,opt_10,opt_20,opt_10-opt_24-opt_25-opt_20,3,433.253
ip_10,ip_20,ip_10_ip_20_p9,opt_10,opt_20,opt_10-opt_19-opt_24-opt_20,3,433.317
ip_10,ip_21,ip_10_ip_21_p0,opt_10,opt_21,opt_10-opt_17-opt_21,2,490.096
ip_10,ip_21,ip_10_ip_21_p1,opt_10,opt_21,opt_10-opt_19-opt_17-opt_21,3,528.530
ip_10,ip_21,ip_10_ip_21_p2,opt_10,opt_21,opt_10-opt_17-opt_9-opt_21,3,580.918
ip_10,ip_21,ip_10_ip_21_p3,opt_10,opt_21,opt_10-opt_19-opt_9-opt_21,3,613.213
ip_10,ip_21,ip_10_ip_21_p4,opt_10,opt_21,opt_10-opt_19-opt_17-opt_9-opt_21,4,619.352
ip_10,ip_21,ip_10_ip_21_p5,opt_10,opt_21,opt_10-opt_20-opt_21,2,619.683
ip_10,ip_21,ip_10_ip_21_p6,opt_10,opt_21,opt_10-opt_20-opt_17-opt_21,3,625.375
ip_10,ip_21,ip_10_ip_21_p7,opt_10,opt_21,opt_10-opt_19-opt_26-opt_21,3,670.103
ip_10,ip_21,ip_10_ip_21_p8,opt_10,opt_21,opt_10-opt_17-opt_26-opt_21,3,683.674
ip_10,ip_21,ip_10_ip_21_p9,opt_10,opt_21,opt_10-opt_20-opt_19-opt_17-opt_21,4,686.094
ip_10,ip_22,ip_10_ip_22_p0,opt_10,opt_22,opt_10-opt_17-opt_9-opt_12-opt_22,4,853.695
ip_10,ip_22,ip_10_ip_22_p1,opt_10,opt_22,opt_10-opt_19-opt_12-opt_22,3,878.771
ip_10,ip_22,ip_10_ip_22_p2,opt_10,opt_22,opt_10-opt_19-opt_9-opt_12-opt_22,4,885.990
ip_10,ip_22,ip_10_ip_22_p3,opt_10,opt_22,opt_10-opt_19-opt_17-opt_9-opt_12-opt_22,5,892.129
ip_10,ip_22,ip_10_ip_22_p4,opt_10,opt_22,opt_10-opt_17-opt_9-opt_2-opt_22,4,912.641
ip_10,ip_22,ip_10_ip_22_p5,opt_10,opt_22,opt_10-opt_17-opt_9-opt_12-opt_2-opt_22,5,944.869
ip_10,ip_22,ip_10_ip_22_p6,opt_10,opt_22,opt_10-opt_19-opt_9-opt_2-opt_22,4,944.936
ip_10,ip_22,ip_10_ip_22_p7,opt_10,opt_22,opt_10-opt_19-opt_17-opt_9-opt_2-opt_22,5,951.075
ip_10,ip_22,ip_10_ip_22_p8,opt_10,opt_22,opt_10-opt_17-opt_21-opt_12-opt_22,4,968.189
ip_10,ip_22,ip_10_ip_22_p9,opt_10,opt_22,opt_10-opt_19-opt_12-opt_2-opt_22,4,969.945
ip_10,ip_23,ip_10_ip_23_p0,opt_10,opt_23,opt_10-opt_17-opt_9-opt_2-opt_23,4,896.923
ip_10,ip_23,ip_10_ip_23_p1,opt_10,opt_23,opt_10-opt_17-opt_9-opt_12-opt_23,4,902.701
ip_10,ip_23,ip_10_ip_23_p2,opt_10,opt_23,opt_10-opt_19-opt_12-opt_23,3,927.777
ip_10,ip_23,ip_10_ip_23_p3,opt_10,opt_23,opt_10-opt_17-opt_9-opt_12-opt_2-opt_23,5,929.151
ip_10,ip_23,ip_10_ip_23_p4,opt_10,opt_23,opt_10-opt_19-opt_9-opt_2-opt_23,4,929.218
ip_10,ip_23,ip_10_ip_23_p5,opt_10,opt_23,opt_10-opt_19-opt_9-opt_12-opt_23,4,934.996
ip_10,ip_23,ip_10_ip_23_p6,opt_10,opt_23,opt_10-opt_19-opt_17-opt_9-opt_2-opt_23,5,935.357
ip_10,ip_23,ip_10_ip_23_p7,opt_10,opt_23,opt_10-opt_19-opt_17-opt_9-opt_12-opt_23,5,941.135
ip_10,ip_23,ip_10_ip_23_p8,opt_10,opt_23,opt_10-opt_19-opt_12-opt_2-opt_23,4,954.227
ip_10,ip_23,ip_10_ip_23_p9,opt_10,opt_23,opt_10-opt_19-opt_9-opt_12-opt_2-opt_23,5,961.446
ip_10,ip_24,ip_10_ip_24_p0,opt_10,opt_24,opt_10-opt_24,1,162.717
ip_10,ip_24,ip_10_ip_24_p1,opt_10,opt_24,opt_10-opt_20-opt_24,2,166.583
ip_10,ip_24,ip_10_ip_24_p2,opt_10,opt_24,opt_10-opt_7-opt_24,2,325.589
ip_10,ip_24,ip_10_ip_24_p3,opt_10,opt_24,opt_10-opt_20-opt_7-opt_24,3,332.623
ip_10,ip_24,ip_10_ip_24_p4,opt_10,opt_24,opt_10-opt_19-opt_24,2,345.911
ip_10,ip_24,ip_10_ip_24_p5,opt_10,opt_24,opt_10-opt_19-opt_20-opt_24,3,349.021
ip_10,ip_24,ip_10_ip_24_p6,opt_10,opt_24,opt_10-opt_25-opt_24,2,349.688
ip_10,ip_24,ip_10_ip_24_p7,opt_10,opt_24,opt_10-opt_20-opt_25-opt_24,3,349.713
ip_10,ip_24,ip_10_ip_24_p8,opt_10,opt_24,opt_10-opt_7-opt_25-opt_24,3,393.621
ip_10,ip_24,ip_10_ip_24_p9,opt_10,opt_24,opt_10-opt_20-opt_7-opt_25-opt_24,4,400.655
ip_10,ip_25,ip_10_ip_25_p0,opt_10,opt_25,opt_10-opt_25,1,249.566
ip_10,ip_25,ip_10_ip_25_p1,opt_10,opt_25,opt_10-opt_20-opt_25,2,249.591
ip_10,ip_25,ip_10_ip_25_p2,opt_10,opt_25,opt_10-opt_24-opt_25,2,262.839
ip_10,ip_25,ip_10_ip_25_p3,opt_10,opt_25,opt_10-opt_20-opt_24-opt_25,3,266.705
ip_10,ip_25,ip_10_ip_25_p4,opt_10,opt_25,opt_10-opt_7-opt_25,2,293.499
ip_10,ip_25,ip_10_ip_25_p5,opt_10,opt_25,opt_10-opt_20-opt_7-opt_25,3,300.533
ip_10,ip_25,ip_10_ip_25_p6,opt_10,opt_25,opt_10-opt_24-opt_7-opt_25,3,359.375
ip_10,ip_25,ip_10_ip_25_p7,opt_10,opt_25,opt_10-opt_20-opt_24-opt_7-opt_25,4,363.241
ip_10,ip_25,ip_10_ip_25_p8,opt_10,opt_25,opt_10-opt_24-opt_20-opt_25,3,420.537
ip_10,ip_25,ip_10_ip_25_p9,opt_10,opt_25,opt_10-opt_7-opt_24-opt_25,3,425.711
ip_10,ip_26,ip_10_ip_26_p0,opt_10,opt_26,opt_10-opt_19-opt_26,2,573.296
ip_10,ip_26,ip_10_ip_26_p1,opt_10,opt_26,opt_10-opt_17-opt_26,2,586.867
ip_10,ip_26,ip_10_ip_26_p2,opt_10,opt_26,opt_10-opt_17-opt_21-opt_26,3,586.903
ip_10,ip_26,ip_10_ip_26_p3,opt_10,opt_26,opt_10-opt_19-opt_17-opt_26,3,625.301
ip_10,ip_26,ip_10_ip_26_p4,opt_10,opt_26,opt_10-opt_19-opt_17-opt_21-opt_26,4,625.337
ip_10,ip_26,ip_10_ip_26_p5,opt_10,opt_26,opt_10-opt_17-opt_9-opt_26,3,661.959
ip_10,ip_26,ip_10_ip_26_p6,opt_10,opt_26,opt_10-opt_17-opt_9-opt_21-opt_26,4,677.725
ip_10,ip_26,ip_10_ip_26_p7,opt_10,opt_26,opt_10-opt_19-opt_9-opt_26,3,694.254
ip_10,ip_26,ip_10_ip_26_p8,opt_10,opt_26,opt_10-opt_19-opt_17-opt_9-opt_26,4,700.393
ip_10,ip_26,ip_10_ip_26_p9,opt_10,opt_26,opt_10-opt_19-opt_9-opt_21-opt_26,4,710.020
ip_10,ip_27,ip_10_ip_27_p0,opt_10,opt_27,opt_10-opt_11-opt_27,2,537.212
ip_10,ip_27,ip_10_ip_27_p1,opt_10,opt_27,opt_10-opt_20-opt_11-opt_27,3,593.210
ip_10,ip_27,ip_10_ip_27_p2,opt_10,opt_27,opt_10-opt_11-opt_3-opt_27,3,598.650
ip_10,ip_27,ip_10_ip_27_p3,opt_10,opt_27,opt_10-opt_17-opt_9-opt_27,3,635.384
ip_10,ip_27,ip_10_ip_27_p4,opt_10,opt_27,opt_10-opt_20-opt_11-opt_3-opt_27,4,654.648
ip_10,ip_27,ip_10_ip_27_p5,opt_10,opt_27,opt_10-opt_17-opt_9-opt_3-opt_27,4,657.470
ip_10,ip_27,ip_10_ip_27_p6,opt_10,opt_27,opt_10-opt_7-opt_27,2,662.957
ip_10,ip_27,ip_10_ip_27_p7,opt_10,opt_27,opt_10-opt_7-opt_11-opt_27,3,666.545
ip_10,ip_27,ip_10_ip_27_p8,opt_10,opt_27,opt_10-opt_19-opt_9-opt_27,3,667.679
ip_10,ip_27,ip_10_ip_27_p9,opt_10,opt_27,opt_10-opt_20-opt_7-opt_27,3,669.991
ip_10,ip_28,ip_10_ip_28_p0,opt_10,opt_28,opt_10-opt_28,1,375.482
ip_10,ip_28,ip_10_ip_28_p1,opt_10,opt_28,opt_10-opt_7-opt_28,2,387.852
ip_10,ip_28,ip_10_ip_28_p2,opt_10,opt_28,opt_10-opt_20-opt_7-opt_28,3,394.886
ip_10,ip_28,ip_10_ip_28_p3,opt_10,opt_28,opt_10-opt_24-opt_28,2,449.250
ip_10,ip_28,ip_10_ip_28_p4,opt_10,opt_28,opt_10-opt_20-opt_24-opt_28,3,453.116
ip_10,ip_28,ip_10_ip_28_p5,opt_10,opt_28,opt_10-opt_24-opt_7-opt_28,3,453.728
ip_10,ip_28,ip_10_ip_28_p6,opt_10,opt_28,opt_10-opt_20-opt_24-opt_7-opt_28,4,457.594
ip_10,ip_28,ip_10_ip_28_p7,opt_10,opt_28,opt_10-opt_25-opt_28,2,458.011
ip_10,ip_28,ip_10_ip_28_p8,opt_10,opt_28,opt_10-opt_20-opt_25-opt_28,3,458.036
ip_10,ip_28,ip_10_ip_28_p9,opt_10,opt_28,opt_10-opt_24-opt_25-opt_28,3,471.284
ip_10,ip_29,ip_10_ip_29_p0,opt_10,opt_29,opt_10-opt_11-opt_27-opt_29,3,794.753
ip_10,ip_29,ip_10_ip_29_p1,opt_10,opt_29,opt_10-opt_11-opt_3-opt_29,3,796.601
ip_10,ip_29,ip_10_ip_29_p2,opt_10,opt_29,opt_10-opt_11-opt_27-opt_3-opt_29,4,798.233
ip_10,ip_29,ip_10_ip_29_p3,opt_10,opt_29,opt_10-opt_20-opt_11-opt_27-opt_29,4,850.751
ip_10,ip_29,ip_10_ip_29_p4,opt_10,opt_29,opt_10-opt_20-opt_11-opt_3-opt_29,4,852.599
ip_10,ip_29,ip_10_ip_29_p5,opt_10,opt_29,opt_10-opt_20-opt_11-opt_27-opt_3-opt_29,5,854.231
ip_10,ip_29,ip_10_ip_29_p6,opt_10,opt_29,opt_10-opt_17-opt_9-opt_3-opt_29,4,855.421
ip_10,ip_29,ip_10_ip_29_p7,opt_10,opt_29,opt_10-opt_11-opt_3-opt_27-opt_29,4,856.191
ip_10,ip_29,ip_10_ip_29_p8,opt_10,opt_29,opt_10-opt_17-opt_9-opt_2-opt_29,4,876.995
ip_10,ip_29,ip_10_ip_29_p9,opt_10,opt_29,opt_10-opt_17-opt_9-opt_12-opt_29,4,886.991
ip_10,ip_30,ip_10_ip_30_p0,opt_10,opt_30,opt_10-opt_11-opt_27-opt_16-opt_30,4,945.771
ip_10,ip_30,ip_10_ip_30_p1,opt_10,opt_30,opt_10-opt_11-opt_27-opt_4-opt_30,4,950.425
ip_10,ip_30,ip_10_ip_30_p2,opt_10,opt_30,opt_10-opt_11-opt_27-opt_4-opt_16-opt_30,5,952.792
ip_10,ip_30,ip_10_ip_30_p3,opt_10,opt_30,opt_10-opt_11-opt_27-opt_13-opt_30,4,964.477
ip_10,ip_30,ip_10_ip_30_p4,opt_10,opt_30,opt_10-opt_11-opt_27-opt_4-opt_13-opt_30,5,964.490
ip_10,ip_30,ip_10_ip_30_p5,opt_10,opt_30,opt_10-opt_11-opt_27-opt_16-opt_13-opt_30,5,966.230
ip_10,ip_30,ip_10_ip_30_p6,opt_10,opt_30,opt_10-opt_11-opt_27-opt_4-opt_16-opt_13-opt_30,6,973.251
ip_10,ip_30,ip_10_ip_30_p7,opt_10,opt_30,opt_10-opt_11-opt_27-opt_16-opt_4-opt_30,5,983.540
ip_10,ip_30,ip_10_ip_30_p8,opt_10,opt_30,opt_10-opt_11-opt_3-opt_16-opt_30,4,995.583
ip_10,ip_30,ip_10_ip_30_p9,opt_10,opt_30,opt_10-opt_11-opt_27-opt_3-opt_16-opt_30,5,997.215
ip_10,ip_31,ip_10_ip_31_p0,opt_10,opt_31,opt_10-opt_11-opt_27-opt_29-opt_31,4,973.971
ip_10,ip_31,ip_10_ip_31_p1,opt_10,opt_31,opt_10-opt_11-opt_3-opt_29-opt_31,4,975.819
ip_10,ip_31,ip_10_ip_31_p2,opt_10,opt_31,opt_10-opt_11-opt_27-opt_3-opt_29-opt_31,5,977.451
ip_10,ip_31,ip_10_ip_31_p3,opt_10,opt_31,opt_10-opt_11-opt_27-opt_29-opt_15-opt_31,5,989.860
ip_10,ip_31,ip_10_ip_31_p4,opt_10,opt_31,opt_10-opt_11-opt_3-opt_29-opt_15-opt_31,5,991.708
ip_10,ip_31,ip_10_ip_31_p5,opt_10,opt_31,opt_10-opt_11-opt_27-opt_3-opt_29-opt_15-opt_31,6,993.340
ip_10,ip_31,ip_10_ip_31_p6,opt_10,opt_31,opt_10-opt_20-opt_11-opt_27-opt_29-opt_31,5,1029.969
ip_10,ip_31,ip_10_ip_31_p7,opt_10,opt_31,opt_10-opt_20-opt_11-opt_3-opt_29-opt_31,5,1031.817
ip_10,ip_31,ip_10_ip_31_p8,opt_10,opt_31,opt_10-opt_20-opt_11-opt_27-opt_3-opt_29-opt_31,6,1033.449
ip_10,ip_31,ip_10_ip_31_p9,opt_10,opt_31,opt_10-opt_17-opt_9-opt_3-opt_29-opt_31,5,1034.639
ip_11,ip_12,ip_11_ip_12_p0,opt_11,opt_12,opt_11-opt_17-opt_9-opt_12,3,667.435
ip_11,ip_12,ip_11_ip_12_p1,opt_11,opt_12,opt_11-opt_3-opt_2-opt_12,3,682.036
ip_11,ip_12,ip_11_ip_12_p2,opt_11,opt_12,opt_11-opt_27-opt_3-opt_2-opt_12,4,683.668
ip_11,ip_12,ip_11_ip_12_p3,opt_11,opt_12,opt_11-opt_27-opt_9-opt_12,3,685.006
ip_11,ip_12,ip_11_ip_12_p4,opt_11,opt_12,opt_11-opt_3-opt_9-opt_12,3,705.460
ip_11,ip_12,ip_11_ip_12_p5,opt_11,opt_12,opt_11-opt_27-opt_3-opt_9-opt_12,4,707.092
ip_11,ip_12,ip_11_ip_12_p6,opt_11,opt_12,opt_11-opt_3-opt_27-opt_9-opt_12,4,746.444
ip_11,ip_12,ip_11_ip_12_p7,opt_11,opt_12,opt_11-opt_17-opt_21-opt_12,3,781.929
ip_11,ip_12,ip_11_ip_12_p8,opt_11,opt_12,opt_11-opt_27-opt_29-opt_12,3,798.294
ip_11,ip_12,ip_11_ip_12_p9,opt_11,opt_12,opt_11-opt_3-opt_29-opt_12,3,800.142
ip_11,ip_13,ip_11_ip_13_p0,opt_11,opt_13,opt_11-opt_27-opt_13,2,581.440
ip_11,ip_13,ip_11_ip_13_p1,opt_11,opt_13,opt_11-opt_27-opt_4-opt_13,3,581.453
ip_11,ip_13,ip_11_ip_13_p2,opt_11,opt_13,opt_11-opt_27-opt_16-opt_13,3,583.193
ip_11,ip_13,ip_11_ip_13_p3,opt_11,opt_13,opt_11-opt_27-opt_4-opt_16-opt_13,4,590.214
ip_11,ip_13,ip_11_ip_13_p4,opt_11,opt_13,opt_11-opt_27-opt_16-opt_4-opt_13,4,614.568
ip_11,ip_13,ip_11_ip_13_p5,opt_11,opt_13,opt_11-opt_3-opt_4-opt_13,3,629.886
ip_11,ip_13,ip_11_ip_13_p6,opt_11,opt_13,opt_11-opt_27-opt_3-opt_4-opt_13,4,631.518
ip_11,ip_13,ip_11_ip_13_p7,opt_11,opt_13,opt_11-opt_3-opt_16-opt_13,3,633.005
ip_11,ip_13,ip_11_ip_13_p8,opt_11,opt_13,opt_11-opt_27-opt_3-opt_16-opt_13,4,634.637
ip_11,ip_13,ip_11_ip_13_p9,opt_11,opt_13,opt_11-opt_3-opt_4-opt_16-opt_13,4,638.647
ip_11,ip_14,ip_11_ip_14_p0,opt_11,opt_14,opt_11-opt_3-opt_14,2,578.483
ip_11,ip_14,ip_11_ip_14_p1,opt_11,opt_14,opt_11-opt_27-opt_3-opt_14,3,580.115
ip_11,ip_14,ip_11_ip_14_p2,opt_11,opt_14,opt_11-opt_27-opt_4-opt_14,3,597.507
ip_11,ip_14,ip_11_ip_14_p3,opt_11,opt_14,opt_11-opt_27-opt_16-opt_14,3,623.371
ip_11,ip_14,ip_11_ip_14_p4,opt_11,opt_14,opt_11-opt_27-opt_4-opt_16-opt_14,4,630.392
ip_11,ip_14,ip_11_ip_14_p5,opt_11,opt_14,opt_11-opt_27-opt_16-opt_4-opt_14,4,630.622
ip_11,ip_14,ip_11_ip_14_p6,opt_11,opt_14,opt_11-opt_3-opt_4-opt_14,3,645.940
ip_11,ip_14,ip_11_ip_14_p7,opt_11,opt_14,opt_11-opt_27-opt_3-opt_4-opt_14,4,647.572
ip_11,ip_14,ip_11_ip_14_p8,opt_11,opt_14,opt_11-opt_3-opt_27-opt_4-opt_14,4,658.945
ip_11,ip_14,ip_11_ip_14_p9,opt_11,opt_14,opt_11-opt_3-opt_16-opt_14,3,673.183
ip_11,ip_15,ip_11_ip_15_p0,opt_11,opt_15,opt_11-opt_27-opt_29-opt_15,3,671.528
ip_11,ip_15,ip_11_ip_15_p1,opt_11,opt_15,opt_11-opt_3-opt_29-opt_15,3,673.376
ip_11,ip_15,ip_11_ip_15_p2,opt_11,opt_15,opt_11-opt_27-opt_3-opt_29-opt_15,4,675.008
ip_11,ip_15,ip_11_ip_15_p3,opt_11,opt_15,opt_11-opt_27-opt_29-opt_31-opt_15,4,709.767
ip_11,ip_15,ip_11_ip_15_p4,opt_11,opt_15,opt_11-opt_3-opt_29-opt_31-opt_15,4,711.615
ip_11,ip_15,ip_11_ip_15_p5,opt_11,opt_15,opt_11-opt_27-opt_3-opt_29-opt_31-opt_15,5,713.247
ip_11,ip_15,ip_11_ip_15_p6,opt_11,opt_15,opt_11-opt_3-opt_27-opt_29-opt_15,4,732.966
ip_11,ip_15,ip_11_ip_15_p7,opt_11,opt_15,opt_11-opt_3-opt_27-opt_29-opt_31-opt_15,5,771.205
ip_11,ip_15,ip_11_ip_15_p8,opt_11,opt_15,opt_11-opt_27-opt_29-opt_6-opt_15,4,832.002
ip_11,ip_15,ip_11_ip_15_p9,opt_11,opt_15,opt_11-opt_3-opt_29-opt_6-opt_15,4,833.850
ip_11,ip_16,ip_11_ip_16_p0,opt_11,opt_16,opt_11-opt_27-opt_16,2,507.862
ip_11,ip_16,ip_11_ip_16_p1,opt_11,opt_16,opt_11-opt_27-opt_4-opt_16,3,514.883
ip_11,ip_16,ip_11_ip_16_p2,opt_11,opt_16,opt_11-opt_3-opt_16,2,557.674
ip_11,ip_16,ip_11_ip_16_p3,opt_11,opt_16,opt_11-opt_27-opt_3-opt_16,3,559.306
ip_11,ip_16,ip_11_ip_16_p4,opt_11,opt_16,opt_11-opt_3-opt_4-opt_16,3,563.316
ip_11,ip_16,ip_11_ip_16_p5,opt_11,opt_16,opt_11-opt_27-opt_3-opt_4-opt_16,4,564.948
ip_11,ip_16,ip_11_ip_16_p6,opt_11,opt_16,opt_11-opt_3-opt_27-opt_16,3,569.300
ip_11,ip_16,ip_11_ip_16_p7,opt_11,opt_16,opt_11-opt_3-opt_27-opt_4-opt_16,4,576.321
ip_11,ip_16,ip_11_ip_16_p8,opt_11,opt_16,opt_11-opt_27-opt_13-opt_16,3,656.771
ip_11,ip_16,ip_11_ip_16_p9,opt_11,opt_16,opt_11-opt_27-opt_4-opt_13-opt_16,4,656.784
ip_11,ip_17,ip_11_ip_17_p0,opt_11,opt_17,opt_11-opt_17,1,260.737
ip_11,ip_17,ip_11_ip_17_p1,opt_11,opt_17,opt_11-opt_10-opt_17,2,476.752
ip_11,ip_17,ip_11_ip_17_p2,opt_11,opt_17,opt_11-opt_20-opt_17,2,509.675
ip_11,ip_17,ip_11_ip_17_p3,opt_11,opt_17,opt_11-opt_10-opt_19-opt_17,3,515.186
ip_11,ip_17,ip_11_ip_17_p4,opt_11,opt_17,opt_11-opt_20-opt_10-opt_17,3,532.750
ip_11,ip_17,ip_11_ip_17_p5,opt_11,opt_17,opt_11-opt_20-opt_19-opt_17,3,570.394
ip_11,ip_17,ip_11_ip_17_p6,opt_11,opt_17,opt_11-opt_20-opt_10-opt_19-opt_17,4,571.184
ip_11,ip_17,ip_11_ip_17_p7,opt_11,opt_17,opt_11-opt_7-opt_20-opt_17,3,590.044
ip_11,ip_17,ip_11_ip_17_p8,opt_11,opt_17,opt_11-opt_7-opt_10-opt_17,3,606.085
ip_11,ip_17,ip_11_ip_17_p9,opt_11,opt_17,opt_11-opt_10-opt_20-opt_17,3,612.031
ip_11,ip_18,ip_11_ip_18_p0,opt_11,opt_18,opt_11-opt_27-opt_4-opt_18,3,709.517
ip_11,ip_18,ip_11_ip_18_p1,opt_11,opt_18,opt_11-opt_27-opt_16-opt_18,3,720.066
ip_11,ip_18,ip_11_ip_18_p2,opt_11,opt_18,opt_11-opt_27-opt_4-opt_16-opt_18,4,727.087
ip_11,ip_18,ip_11_ip_18_p3,opt_11,opt_18,opt_11-opt_27-opt_13-opt_18,3,727.852
ip_11,ip_18,ip_11_ip_18_p4,opt_11,opt_18,opt_11-opt_27-opt_4-opt_13-opt_18,4,727.865
ip_11,ip_18,ip_11_ip_18_p5,opt_11,opt_18,opt_11-opt_27-opt_16-opt_13-opt_18,4,729.605
ip_11,ip_18,ip_11_ip_18_p6,opt_11,opt_18,opt_11-opt_3-opt_18,2,736.319
ip_11,ip_18,ip_11_ip_18_p7,opt_11,opt_18,opt_11-opt_27-opt_4-opt_16-opt_13-opt_18,5,736.626
ip_11,ip_18,ip_11_ip_18_p8,opt_11,opt_18,opt_11-opt_27-opt_3-opt_18,3,737.951
ip_11,ip_18,ip_11_ip_18_p9,opt_11,opt_18,opt_11-opt_3-opt_14-opt_18,3,738.607
ip_11,ip_19,ip_11_ip_19_p0,opt_11,opt_19,opt_11-opt_10-opt_19,2,382.882
ip_11,ip_19,ip_11_ip_19_p1,opt_11,opt_19,opt_11-opt_17-opt_19,2,393.041
ip_11,ip_19,ip_11_ip_19_p2,opt_11,opt_19,opt_11-opt_20-opt_19,2,438.090
ip_11,ip_19,ip_11_ip_19_p3,opt_11,opt_19,opt_11-opt_20-opt_10-opt_19,3,438.880
ip_11,ip_19,ip_11_ip_19_p4,opt_11,opt_19,opt_11-opt_7-opt_19,2,503.241
ip_11,ip_19,ip_11_ip_19_p5,opt_11,opt_19,opt_11-opt_7-opt_10-opt_19,3,512.215
ip_11,ip_19,ip_11_ip_19_p6,opt_11,opt_19,opt_11-opt_7-opt_20-opt_19,3,518.459
ip_11,ip_19,ip_11_ip_19_p7,opt_11,opt_19,opt_11-opt_7-opt_20-opt_10-opt_19,4,519.249
ip_11,ip_19,ip_11_ip_19_p8,opt_11,opt_19,opt_11-opt_17-opt_10-opt_19,3,537.835
ip_11,ip_19,ip_11_ip_19_p9,opt_11,opt_19,opt_11-opt_10-opt_20-opt_19,3,540.446
ip_11,ip_20,ip_11_ip_20_p0,opt_11,opt_20,opt_11-opt_20,1,268.089
ip_11,ip_20,ip_11_ip_20_p1,opt_11,opt_20,opt_11-opt_7-opt_20,2,348.458
ip_11,ip_20,ip_11_ip_20_p2,opt_11,opt_20,opt_11-opt_10-opt_20,2,370.445
ip_11,ip_20,ip_11_ip_20_p3,opt_11,opt_20,opt_11-opt_24-opt_20,2,391.026
ip_11,ip_20,ip_11_ip_20_p4,opt_11,opt_20,opt_11-opt_7-opt_24-opt_20,3,411.166
ip_11,ip_20,ip_11_ip_20_p5,opt_11,opt_20,opt_11-opt_25-opt_20,2,459.806
ip_11,ip_20,ip_11_ip_20_p6,opt_11,opt_20,opt_11-opt_7-opt_25-opt_20,3,462.084
ip_11,ip_20,ip_11_ip_20_p7,opt_11,opt_20,opt_11-opt_25-opt_24-opt_20,3,476.920
ip_11,ip_20,ip_11_ip_20_p8,opt_11,opt_20,opt_11-opt_7-opt_25-opt_24-opt_20,4,479.198
ip_11,ip_20,ip_11_ip_20_p9,opt_11,opt_20,opt_11-opt_7-opt_10-opt_20,3,499.778
ip_11,ip_21,ip_11_ip_21_p0,opt_11,opt_21,opt_11-opt_17-opt_21,2,565.349
ip_11,ip_21,ip_11_ip_21_p1,opt_11,opt_21,opt_11-opt_17-opt_9-opt_21,3,656.171
ip_11,ip_21,ip_11_ip_21_p2,opt_11,opt_21,opt_11-opt_27-opt_9-opt_21,3,673.742
ip_11,ip_21,ip_11_ip_21_p3,opt_11,opt_21,opt_11-opt_3-opt_9-opt_21,3,694.196
ip_11,ip_21,ip_11_ip_21_p4,opt_11,opt_21,opt_11-opt_27-opt_3-opt_9-opt_21,4,695.828
ip_11,ip_21,ip_11_ip_21_p5,opt_11,opt_21,opt_11-opt_3-opt_27-opt_9-opt_21,4,735.180
ip_11,ip_21,ip_11_ip_21_p6,opt_11,opt_21,opt_11-opt_17-opt_26-opt_21,3,758.927
ip_11,ip_21,ip_11_ip_21_p7,opt_11,opt_21,opt_11-opt_10-opt_17-opt_21,3,781.364
ip_11,ip_21,ip_11_ip_21_p8,opt_11,opt_21,opt_11-opt_1-opt_21,2,792.617
ip_11,ip_21,ip_11_ip_21_p9,opt_11,opt_21,opt_11-opt_20-opt_21,2,808.595
ip_11,ip_22,ip_11_ip_22_p0,opt_11,opt_22,opt_11-opt_3-opt_2-opt_22,3,817.833
ip_11,ip_22,ip_11_ip_22_p1,opt_11,opt_22,opt_11-opt_27-opt_3-opt_2-opt_22,4,819.465
ip_11,ip_22,ip_11_ip_22_p2,opt_11,opt_22,opt_11-opt_17-opt_9-opt_12-opt_22,4,928.948
ip_11,ip_22,ip_11_ip_22_p3,opt_11,opt_22,opt_11-opt_3-opt_2-opt_12-opt_22,4,943.549
ip_11,ip_22,ip_11_ip_22_p4,opt_11,opt_22,opt_11-opt_27-opt_3-opt_2-opt_12-opt_22,5,945.181
ip_11,ip_22,ip_11_ip_22_p5,opt_11,opt_22,opt_11-opt_27-opt_9-opt_12-opt_22,4,946.519
ip_11,ip_22,ip_11_ip_22_p6,opt_11,opt_22,opt_11-opt_27-opt_29-opt_2-opt_22,4,956.323
ip_11,ip_22,ip_11_ip_22_p7,opt_11,opt_22,opt_11-opt_27-opt_23-opt_22,3,958.040
ip_11,ip_22,ip_11_ip_22_p8,opt_11,opt_22,opt_11-opt_3-opt_29-opt_2-opt_22,4,958.171
ip_11,ip_22,ip_11_ip_22_p9,opt_11,opt_22,opt_11-opt_27-opt_3-opt_29-opt_2-opt_22,5,959.803
ip_11,ip_23,ip_11_ip_23_p0,opt_11,opt_23,opt_11-opt_27-opt_23,2,779.758
ip_11,ip_23,ip_11_ip_23_p1,opt_11,opt_23,opt_11-opt_3-opt_2-opt_23,3,802.115
ip_11,ip_23,ip_11_ip_23_p2,opt_11,opt_23,opt_11-opt_27-opt_3-opt_2-opt_23,4,803.747
ip_11,ip_23,ip_11_ip_23_p3,opt_11,opt_23,opt_11-opt_27-opt_29-opt_23,3,825.393
ip_11,ip_23,ip_11_ip_23_p4,opt_11,opt_23,opt_11-opt_3-opt_29-opt_23,3,827.241
